(written by ASE)

4814 atoms
6 atom types

0.0      37.273950709193954  xlo xhi
0.0      37.273950709193954  ylo yhi
0.0      37.273950709193954  zlo zhi
                      0                       0                       0  xy xz yz

Atoms # atomic

     1   3               1.4484941      4.9268745599999999             -0.16118604
     2   1      1.4137786400000001      4.9170684700000002     0.83824838999999995
     3   1               1.1829246              4.03215375    -0.47154631000000002
     4   3               1.6450022     -2.7987541600000001      3.3146065600000001
     5   1     0.97004144999999997     -2.6846974299999999              4.02800125
     6   1      2.5536782699999998             -2.58078092      3.6667814399999998
     7   3      2.6661589399999999             -0.22567666      14.184130059999999
     8   1      3.6576050800000002    -0.35798855000000002      14.235044609999999
     9   1      2.2593652199999998             -1.11827115             14.36223779
    10   3             -1.39317727              1.94067243      12.184443460000001
    11   1     -1.1045200900000001      2.8890226999999999             12.28687697
    12   1             -2.31170404      1.9221150899999999             12.59114741
    13   3      4.6806650000000003     0.52417272999999998      6.7374750900000002
    14   1      4.6395317399999998      1.2927337999999999      7.3815925699999996
    15   1      4.4829258000000003     0.90722826000000001      5.8338787500000002
    16   3      6.7617327100000004      6.4455780799999998      14.447467189999999
    17   1              7.68670513      6.7450597999999999             14.39369037
    18   1      6.4282417000000001      6.8084489699999997             15.32834257
    19   3     -3.6201927999999999      8.9590824300000005      3.1423971100000001
    20   1     -3.8587803900000002      9.8151204599999993      2.6995115599999999
    21   1     -2.7031776399999998      9.0463777299999997      3.5370111799999999
    22   3     -3.6586253399999999     -1.0575550600000001      2.0903184000000001
    23   1     -4.3917720100000004    -0.78167613000000002      1.4728629900000001
    24   1     -2.9462233699999998    -0.38956334999999997      1.8407206700000001
    25   3      1.1156142099999999              5.86173331      6.5119887399999996
    26   1      1.0261411600000001      4.8723166899999999      6.3486879199999997
    27   1     0.86035048000000003      6.3385138200000002      5.6718501400000001
    28   3     0.84757722999999996      2.2559445899999999             -1.42246245
    29   1      1.5352983200000001              2.35146919     -2.1561739499999999
    30   1      1.3417797899999999      1.8798184499999999    -0.63108982999999996
    31   3             12.67782006      9.8039200900000001    -0.18948722000000001
    32   1             13.28413025      9.4095591899999995    -0.87644387999999995
    33   1             12.11721921             10.49062486    -0.61806797999999996
    34   3      5.1021514200000002     -1.4739150999999999             11.80679271
    35   1      5.8072037700000001     -2.1570495799999998      11.717557190000001
    36   1      5.2142876300000003             -1.09107957             12.72109169
    37   3              1.25963252      5.1276734700000004      2.5923543200000001
    38   1     0.43698037000000001      4.6618892499999998      2.9119499900000001
    39   1      2.0349647800000001      4.7124946200000002              3.06186304
    40   3      5.5811257999999997    -0.16691858000000001              3.03772785
    41   1      5.7848844399999999    -0.12894849999999999      2.0610806199999998
    42   1      5.1209672299999998             -1.03696386      3.2341111599999999
    43   3      1.4135051199999999      1.1152700499999999      4.7534839299999998
    44   1              1.26512665              1.93699602      5.3180292500000004
    45   1      2.3948901399999998               1.1410072      4.5357535000000002
    46   3     -1.2771809700000001      9.1341959300000006              4.51707649
    47   1    -0.87280254000000002      10.044935600000001      4.5506013300000001
    48   1    -0.54135261000000001      8.4930040200000008      4.2976261999999998
    49   3      7.0528656999999999             10.77567301      8.2538757500000006
    50   1      6.7097342199999996             11.62936112              8.62159136
    51   1      6.2835438999999997             10.12842112      8.2918311199999994
    52   3      8.6018988400000005      10.300526440000001      10.431297580000001
    53   1      9.0783052400000006      9.4605537700000006      10.193588269999999
    54   1      8.0485656900000002             10.47961877      9.6118126900000007
    55   3              7.11676997      8.6446894000000007              0.02949908
    56   1      7.9109827900000003      8.1973233699999994     0.41596761999999998
    57   1      7.1291510799999998      9.6261765399999994              0.21318018
    58   3      6.6930698900000003    -0.66022455000000002      7.8512943799999997
    59   1      6.0250922200000003    -0.20892920000000001      7.2308127999999998
    60   1      6.1223582800000003             -1.17442289      8.4499676400000006
    61   3             11.11861639      4.3799193599999997      8.0231118899999991
    62   1              10.1683419      4.0591699600000002      7.9737977400000002
    63   1      11.500732960000001      4.2158965999999998              7.10977412
    64   3      11.074106649999999      5.2468233199999998     -3.1030349899999998
    65   1      11.549076169999999      5.0211441299999997     -2.2479606599999999
    66   1             10.45840215      4.4933688299999996     -3.3498782600000001
    67   3      11.338452119999999      5.3761383499999997      1.3742655699999999
    68   1             12.05760678      5.9236036600000004              1.79597125
    69   1             10.53372208      5.9453185099999999      1.2493507100000001
    70   3      7.7690822300000004              1.39887245      9.3194839199999997
    71   1      7.5978602100000003     0.63020525999999999      8.7128048600000003
    72   1      8.6647107099999996              1.30087708      9.7553045899999997
    73   3             14.63071993      6.3494556600000003    -0.38418192000000001
    74   1      15.608723919999999      6.2240733099999996    -0.17477546999999999
